transcription_text,start,stop,path
อันนี้ถ้าไม่นั่น ผมก็ต้องจ่ายขั้นต่ำเหมือนปกติอยู่ ใช่ไหมครับ,202.92,206.84,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20171000_ACSS_P1/2017-10-02/span02-25-10225001506936447-131.wav
เดี๋ยวถามนิดนึง ยอด ถ้าเป็นยอดเต็มเนี้ย มันสามหมื่นเจ็ด แต่มันจ่ายขั้นต่ำ แค่พันสอง เองหรอ,28.52,33.64,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-77-10177001506406798-79145.wav
มันมัน แล้วเรา เราไม่ต้องไป leave ตรงทอง เราจะ leave ตรง จ่ายขั้นต่ำทั้งหมดเลย ได้ใช่มั้ย,163.32,169.37,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/52180_c0a303531df1fd0-50101001506409468-0.wav
ให้ให้ให้ให้ %(หะ)% ให้ลดมาจ่ายขั้นต่ำทั้งหมดเลยเงี้ย เราสามารถจ่ายได้แค่เดือนละสามพันอย่างเงี้ย,59.5,67.4,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-26/ch-06-10106001506394956-12171.wav
แต่ว่าไอ้ค่าบัตรเนี่ย เขาเอ่อให้พี่จ่ายขั้นต่ำ เพราะไม่ใช่ของพี่ไง เขาบอกให้จ่ายขั้นต่ำ,64.08,68.85,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-18/52174_a356b67371d270a-50101001505710856-0.wav
ค่ะ แล้วค่าจ่ายขั้นต่ำล่ะคะ,128.63,131.1,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-20/52165_18afe93d3289862-50101001505886225-0.wav
ว่าจะต้องจ่ายขั้นต่ำเท่าไหร่ ลูกค้าเขาจะกดเงินคืนพันนึงอ่ะค่ะ,28.33,32.16,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20171000_COLCHM_P01/2017-09-19/52180_e39e415cb47d2fe-50101001505808850-0.wav
ตอนนี้มียอดเท่าไหร่ เราต้องจ่ายขั้นต่ำเท่าไหร่อ่ะคะ,152.2,155.85,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-26/ch-17-40117001493193753-66117.wav
อ๋อ คือตัวนี้ ก็คือต้องจ่ายขั้นต่ำ เดี๋ยวแล้วอย่างนี้,144.65,148.95,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-26/ch-17-40117001493193753-66117.wav
มี อ่า มีวิธีการแบบ แบ่งจ่ายเป็นงวดงวดโดยที่ดอกเบี้ยไม่แพงเหมือนจ่ายขั้นต่ำไหมคะ,14.3,20.8,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-26/ch-17-40117001493193753-66117.wav
ขอให้มันลดอีกหน่อยได้ไหมล่ะฮะ %?% จะเก็บดอกเบี้ย %?% จะจ่ายขั้นต่ำอ่ะครับ,114.32,118.43,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-29/ch-28-40128001493449576-101712.wav
ค่ะ และถ้าเราต้องจ่ายขั้นต่ำเท่าไหร่คะพี่,102.3,105.91,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-24/ch-41-40141001493017245-47542.wav
เงินจ่ายขั้นต่ำผมประมาณหนึ่งพัน,20.44,23.03,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-30/ch-33-40133001493525015-104928.wav
ยายก็ไม่ค่อยรู้เรื่องหรอก แต่ว่ารู้ว่าเป็นหนี้มันน่ะ เป็น จ่ายมันจ่ายขั้นต่ำ ตลอดลูก จ่ายประมาณ,89.3,95.71,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-26/ch-86-60186001493190042-138780.wav
อ๋อ ผมจะจ่ายขั้นต่ำอย่างเดียว,84.65,86.74,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-03-28/ch-2-80102001490674144-8505.wav
พอพี่ไม่มีจ่ายถึงสองพัน เขาก็ให้พี่จ่ายขั้นต่ำแค่,94.2,97.37,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-11/ch-149-10249001491901050-20254.wav
เอ่อ ที่จริงก็อยากจ่ายน่ะค่ะ แต่ว่า ค่ะ ณ ตอนนี้คือแค่จ่ายขั้นต่ำ,179.76,185.29,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20170622_ACSS_OC/20170622/span06-01-10601001495594924-141.wav
จ่ายขั้นต่ำคือสี่พันเจ็ดร้อย,260.05,263,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-11/ch-80-10180001491894559-3928818.wav
ถ้าสมมติว่าเรา เรา เราไม่กดล่ะพี่ ถ้าจ่ายขั้นต่ำ,55.35,58.35,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-11/ch-116-10216001491883656-3872371.wav
ครับผม งั้นผมจ่ายขั้นต่ำไปก่อนเดี๋ยว,63.95,66.7,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-08/ch-69-10169001491624466-3404753.wav
จ่ายขั้นต่ำค่ะ ไม่ได้จ่ายพันสาม,29.45,31.8,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-11/ch-25-10125001491892213-3917051.wav
ถ้าจ่ายขั้นต่ำเท่าไหร่คะ,43.85,45.5,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-17/ch-187-10287001492417598-293785.wav
%?% ผมจ่ายมันก็ต้องลดลงมาดิ จ่ายขั้นต่ำเงี้ย,108.2,111.34,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-21/ch-193-40293001492745154-1185567.wav
อ๋อยอดจ่ายขั้นต่ำเหรอพี่,24.44,27,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-148-20248001493106081-1229378.wav
ช่วงเที่ยงจะเข้าไปจ่ายขั้นต่ำให้ก่อน ได้ค่ะ,77.69,80.78,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-19/ch-198-20298001492575767-102240.wav
%(เตอะ)% ถ้าถ้าจ่ายขั้นต่ำห้าร้อย ก็จะเสียดอกเบี้ยแพงรึเปล่าไม่รู้เนอะ,240.29,244.98,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-13-20113001493102815-1194211.wav
ค่ะ ถ้าเรากดสองหมื่น แล้วเราต้องจ่ายขั้นต่ำ,156.33,159.85,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0311_09/ch-26-30126001489200701-23653.wav
จ่ายขั้นต่ำอ่ะครับตลอด,129.4,131.4,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0311_12/ch-51-30151001489211867-26589.wav
ถ้าเหมือนมีการจ่ายขั้นต่ำเนี้ย ต่อเดือนเนี้ยมันเท่าไหร่อ่ะคะ,551.9,555.4,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_16/ch-51-30151001489053269-8324.wav
สวัสดีค่ะ สอบถามเกี่ยวกับยอดเงิน ไปกดแล้วทำไมไม่ผ่านล่ะคะ จ่ายขั้นต่ำไปแล้วอ่ะ,4.6,11.64,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_18/ch-82-30182001489060651-10269.wav
ยิงบาร์โค้ดทาโทรศัพท์แล้วก็จ่ายขั้นต่ำ,101.15,104,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_15/ch-12-30112001489047309-6546.wav
อืม งั้นวันนี้จ่ายขั้นต่ำไปก่อนแล้วกันนะคะ ที่เซเว่น อ่า เดี๋ยวนะคะ สักครู่ ขอ ขอตัวเลขอีกครั้งนึงนะ แปด แปดร้อยเท่าไหร่นะ,556.46,565.95,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_18/ch-53-30153001489058018-9858.wav
มันจะหักแค่ your cash อย่างเดียว เพราะ your cash เราจ่ายขั้นต่ำห้าร้อยได้,190.77,194.49,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P2/0303_15/73468_de2aae0f52b9795-10101001488528631-0.wav
อ๋อ จ่ายขั้นต่ำก่อนก็ได้ค่ะ เดี๋ยวยังไงหนูค่อยติดต่อไปอีกที,149.7,153.11,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P2/0302_13/73338_75bd59c27f7481d-10101001488434501-0.wav
ขอ ขอจ่ายขั้นต่ำก่อนดีกว่า เพราะว่าเดี๋ยว เดี๋ยว เดี๋ยว,96.85,100.33,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P2/0302_13/73338_75bd59c27f7481d-10101001488434501-0.wav
เออใช่ ใช่ อันนั้น อันนั้น คือจ่ายขั้นต่ำไป เพราะว่าส่งผิดไปเมื่อวันที่สอง นั่นคือส่งผิด,124.84,130.12,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P2/0302_17/73322_e53d0b75ddc693e-10101001488450000-0.wav
%?% แต่ว่า แต่ว่าแล้วที่ส่งไปใหม่คือ จ่ายขั้นต่ำ,114.18,118.59,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P2/0302_17/73322_e53d0b75ddc693e-10101001488450000-0.wav
จ่าย จ่ายขั้นต่ำสุดหนึ่งพันใช่มั้ย,72.6,75.55,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P2/0304_10/73390_be1ec4e83a43ea7-10101001488599141-0.wav
จ่ายขั้นต่ำเท่านี้ จ่ายทั้งหมดเท่านี้,401.91,405.5,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_16/73011_cf6447b491878b9-10101001488360877-0.wav
ลูกค้านี่สามารถจ่ายขั้นต่ำ ตามที่สะดวกได้ตามปรกติใช่มั้ยคะ,108.85,113.35,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P2/0302_09/73316_54f350500d64c0e-10101001488420940-0.wav
จ่ายขั้นต่ำตอนจะเกือบหมดแล้วเนี่ย ไอ้ไอ้ตัวนั้นน่ะหมดแล้ว ผมก็สงสัยเหลืออยู่ตัวนึงเนี่ยมันเป็นบัตรวีซ่าตรงเนี้ย,488.55,494.68,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_16/73366_178b29db3ecb08a-10101001488359448-0.wav
ครับผม %?% อันนี้ อันนี้ %?% จ่ายขั้นต่ำใช่เปล่าครับ,44.81,48.96,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_14/73455_948bff8781e28e5-10101001488354216-0.wav
หลังหลังหลังจากจ่ายขั้นต่ำนี้แล้วใช่ไหม,270.05,272.83,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_09/73340_0896a6c353975d3-10101001488336932-0.wav
อืม ใช่ค่ะ จ่ายยอดเต็มที่ที่รูดเดือนต่อเดือนก็จ่ายตอนเต็มไม่ไม่เคยจ่ายขั้นต่ำเลยค่ะ,49.25,55.23,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_15/73616_50eebe722f6de3a-10101001488355336-0.wav
ผมก็คือผมไม่รู้เลยไง ผมก็เลยจ่ายขั้นต่ำไปทุกเดือน,385.61,388.8,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_16/73495_0426841b56b8dae-10101001488360982-0.wav
พี่ก็เลย เพราะว่าถ้าพี่จ่ายขั้นต่ำ โอเคพี่เข้าใจ มันก็ต้องไปดึงยอดอีก บัตรเครดิตขั้นต่ำก่อน แล้วก็ที่เหลือค่อยดึงมา Happy Plan,503.85,510.69,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_10/73350_01fa37da2ad689e-10101001488339518-0.wav
ใช่ พี่ไม่เคยจ่ายขั้นต่ำเลย %?%,1043.95,1046.2,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_10/73350_01fa37da2ad689e-10101001488339518-0.wav
ใช่ พี่ไม่เคยจ่ายขั้นต่ำด้วย,1041.2,1043.4,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_10/73350_01fa37da2ad689e-10101001488339518-0.wav
ก็คือว่า คือถ้าพี่จ่ายขั้นต่ำ โอเคมันจะไปตัดตัวไหนก่อนนั้นพี่เข้าใจ,456.06,461.39,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_10/73350_01fa37da2ad689e-10101001488339518-0.wav
ไม่ พี่ ถามว่าทุกครั้งอ่ะ พี่จ่ายยอดเต็ม พี่ไม่ได้จ่ายขั้นต่ำ,436.05,440.6,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_10/73350_01fa37da2ad689e-10101001488339518-0.wav
ทีเนี้ยยอด ยอดในการจ่ายขั้นต่ำมันก็จะต้องลดลง ถูกเปล่าคะ,97.19,101.34,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170300_COLHY_P1/0301_09/73447_bcf4b289d7d407e-10101001488336542-0.wav
คิดให้จ่ายขั้นต่ำเพราะว่าเราไม่มีรายได้ไง,104.58,108.44,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20161100_COLCM_P1/2016-11-17/ch-41-10141001479377198-799563.wav
ถ้าสมมุติวันจันทร์เนี้ย เราไม่ได้จ่าย และเราเรา แล้วทีนี้ สมมุติเราจ่ายขั้นต่ำแบบนี้ใช่มั้ย,151.95,157.34,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20161100_COLCM_P1/2016-11-17/ch-20-10120001479355562-653102.wav
จ่ายอิออน จ่ายขั้นต่ำได้ใช่ไหมคะ,118.78,122.05,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20161100_COLCM_P1/2016-11-17/ch-70-10170001479371672-754366.wav
อ๋อ ถ้าจ่ายขั้นต่ำก่อน %?% เจ้า,62.65,64.95,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20161100_COLCM_P1/2016-11-17/ch-148-30248001479356546-347032.wav
ใบสลิปเก่าได้มั้ยครับ ที่ผมจ่ายขั้นต่ำงวดแรกไปอ่ะ,170.75,174.03,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20161100_CMSCM_P1/2016-11-17/ch-79-40179001479359271-348791.wav
เอ่อ สิ้นเดือน ผมจ่ายขั้นต่ำ ตัวนี้มัน มันเพิ่ง เพิ่งเริ่มรอบใหม่ ผมจ่ายครบหมดแล้ว อันนี้เพิ่งเปิดบิลใหม่,472.65,479.11,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161220_cigna/voice/52152_120306-10101001450621294-0.wav
%lh% ไปจ่ายขั้นต่ำแล้วก็ไป ไปรูด จ่ายขั้นต่ำแล้วไปรูดเงี้ยมันก็เต็มเต็มอย่างเงี้ย %lh% อุ๊ยปวดหัว,716.8,722.39,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161213_cigna/voice/52153_120306-10101001450171873-0.wav
ไปจ่ายขั้นต่ำทุกเดือนทุกเดือน %lh%,715.12,716.72,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161213_cigna/voice/52153_120306-10101001450171873-0.wav
จ่ายขั้นต่ำอยู่,674.05,675.7,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161213_cigna/voice/52153_120306-10101001450171873-0.wav
ไปรูดบัตรแล้วมาจ่ายขั้นต่ำเนี่ย ต้องมองสมรรถภาพการเงินว่า เยี่ยมมากหรือเปล่า แต่ว่า,1151.27,1157.24,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161213_cigna/voice/52157_120306-10101001450175820-0.wav
ขนาดจ่ายขั้นต่ำนี่ ชักหน้าไม่ถึงหลังอยู่แล้ว ฮะ,1139.28,1143.22,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161213_cigna/voice/52157_120306-10101001450175820-0.wav
แล้วนี่ยัง %lh% ให้ผมทำประกันอีกเหรอ นี่ขนาดผมบอกผมจ่ายขั้นต่ำแล้วนะ %lh%,1130.25,1136.05,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161213_cigna/voice/52157_120306-10101001450175820-0.wav
ผมเพิ่งไปจ่ายมา ผมจ่ายขั้นต่ำฮะตอนนี้,1119.55,1122.83,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161213_cigna/voice/52157_120306-10101001450175820-0.wav
สะดวก แต่ว่า ไม่ ไม่ต้องการ ค่ะ %lh% พอดี เยอะแล้ว แล้วก็ ไม่มีเงินซื้ออ่ะค่ะ จะ %?% กี่บาท ก็ซื้อไม่ได้ ค่ะ บัตรเครดิตจ่ายขั้นต่ำอยู่ค่ะ %lh%,226.79,238.99,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161213_cigna/voice/52160_120306-10101001450173179-0.wav
อืม ต้องจ่ายขั้นต่ำไปทุกเดือนทุกเดือน อย่างงี้ใช่มั้ยคะ,130.97,134.35,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-09/ch-42-40142001462784972-460942.wav
หรือว่าต้องจ่ายขั้นต่ำตลอดอ่ะคะ ที่ %?% รักษาบัญชี,116.08,119.74,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160500_CMSKK_P1/2016-05-09/ch-42-40142001462784972-460942.wav
เออ ก็พี่มีจ่ายขั้นต่ำ บอกคือ นี่ล่ะของคุณนี่ล่ะ เอ้อ เป็นแบบ,290.5,296.05,\\192.168.1.70\Data1\Logger\ACU\CIGNA\20161003_Cigna/voice/CH-10.130.63.26_10.130.234.51_nonativecallid_U.wav
จ่ายขั้นต่ำสี่ร้อย %?%,22.2,25.7,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160500_COLKK_P1/2016-05-09/ch-176-10276001462763949-903058.wav
ก็พี่หมายถึงเช่นนั้น เพราะว่าถ้า ถ้า ถ้าจ่ายขั้นต่ำก็ยังเป็นขั้นต่ำอยู่นั่นน่ะ ถูกเปล่า มันมีแค่เจ็ดร้อยเองอ่ะ ถูกเปล่า,104.02,112.59,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160500_COLKK_P1/2016-05-09/ch-111-10211001462783187-1102091.wav
ที่จ่ายขั้นต่ำตามที่ยอดที่แจ้งมาน่ะ มันจะหมดภายสิบเดือนมั้ย,260.21,265.34,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160500_COLKK_P1/2016-05-04/ch-57-10157001462345772-367938.wav
วันนี้พี่ถึงจะสะดวกน่ะค่ะวันนั้นพี่ว่าจะไปจ่ายขั้นต่ำเก้าร้อยกว่าบาท,28.21,32.2,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160500_COLKK_P1/2016-05-04/ch-56-10156001462330901-106057.wav
คือถ้าเป็นเซเว่นต้องจ่ายขั้นต่ำ สตางค์ตามตามเลขเลย,149.5,156.15,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160500_COLKK_P1/2016-05-04/ch-40-10140001462346054-370467.wav
อ๋อ แล้วแล้วแล้วอย่างเดือนที่แล้ว เนี่ยนะคะ เราจ่ายเท่าไหร่อะคะ ต้องต้องจ่ายขั้นต่ำ เท่าไหร่,102.39,108.95,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20160500_COLKK_P1/2016-05-04/ch-27-10127001462352763-463090.wav
